t_sec  lat     lon     rel_alt     abs_alt
44878.811 3.415310  -3.374400  0.401000  -2.400000
44878.830 3.415310  -3.374400  0.401000  -2.400000
44878.851 3.415310  -3.374400  0.401000  -2.400000
44878.870 3.415310  -3.374400  0.401000  -2.400000
44878.892 3.415310  -3.374400  0.401000  -2.400000
44878.910 3.415310  -3.374400  0.401000  -2.400000
44878.932 3.415310  -3.374400  0.401000  -2.400000
44878.950 3.415310  -3.374400  0.401000  -2.400000
44878.972 3.415310  -3.374400  0.401000  -2.400000
44878.990 3.415310  -3.374400  0.401000  -2.400000
44879.011 3.415310  -3.374400  0.401000  -2.400000
44879.030 3.415310  -3.374400  0.401000  -2.400000
44879.052 3.415310  -3.374400  0.401000  -2.400000
44879.070 3.415310  -3.374400  0.401000  -2.400000
44879.091 3.415310  -3.374400  0.401000  -2.400000
44879.110 3.415310  -3.374400  0.401000  -2.400000
44879.132 3.415310  -3.374400  0.401000  -2.400000
44879.150 3.415310  -3.374400  0.401000  -2.400000
44879.171 3.415310  -3.374400  0.401000  -2.400000
44879.190 3.415310  -3.374400  0.401000  -2.400000
44879.211 3.415310  -3.374400  0.401000  -2.400000
44879.230 3.415310  -3.374400  0.401000  -2.400000
44879.251 3.415310  -3.374400  0.401000  -2.400000
44879.270 3.415310  -3.374400  0.401000  -2.400000
44879.291 3.415310  -3.374400  0.401000  -2.400000
44879.310 3.415310  -3.374400  0.401000  -2.400000
44879.331 3.415310  -3.374400  0.401000  -2.400000
44879.350 3.415310  -3.374400  0.401000  -2.400000
44879.372 3.415310  -3.374400  0.401000  -2.400000
44879.390 3.415310  -3.374400  0.401000  -2.400000
44879.411 3.415310  -3.374400  0.401000  -2.400000
44879.430 3.415310  -3.374400  0.401000  -2.400000
44879.451 3.415310  -3.374400  0.401000  -2.400000
44879.470 3.415310  -3.374400  0.401000  -2.400000
44879.492 3.415310  -3.374400  0.401000  -2.400000
44879.510 3.415310  -3.374400  0.401000  -2.400000
44879.531 3.415310  -3.374400  0.401000  -2.400000
44879.550 3.415310  -3.374400  0.401000  -2.400000
44879.572 3.415310  -3.374400  0.401000  -2.400000
44879.590 3.415310  -3.374400  0.401000  -2.400000
44879.611 3.415310  -3.374400  0.401000  -2.400000
44879.630 3.415310  -3.374400  0.401000  -2.400000
44879.651 3.415310  -3.374400  0.401000  -2.400000
44879.670 3.415310  -3.374400  0.401000  -2.400000
44879.692 3.415310  -3.374400  0.401000  -2.400000
44879.710 3.415310  -3.374400  0.401000  -2.400000
44879.731 3.415310  -3.374400  0.401000  -2.400000
44879.751 3.415310  -3.374400  0.401000  -2.400000
